0.0594,0.2818,0.0082,0.1101,0.1477,0.2907,0.1503,0.0856,0.1012,0.0888,1.0,0.197,0.1275,0.1805,0.1897,0.0,0.0,0.1499,0.2431,0.1922,0.0389,0.1099,0.1198,0.0266,0.1959,0.1065,0.1744,0.0823,0.0781,0.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0778,0.2626,0.0127,0.2272,0.1737,0.328,0.1918,0.2649,0.2673,0.1856,0.197,1.0,0.192,0.1354,0.058,0.1046,0.1328,0.1546,0.2216,0.1982,0.0401,0.17,0.3243,0.1217,0.1111,0.134,0.2585,0.0849,0.224,0.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1315,0.1653,0.0416,0.2617,0.3231,0.342,0.2612,0.3291,0.3711,0.3328,0.1275,0.192,1.0,0.3762,0.204,0.2757,0.088,0.1025,0.1989,0.1716,0.059,0.1521,0.2846,0.2697,0.1339,0.1621,0.3189,0.1978,0.3045,0.4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1088,0.1493,0.0467,0.3028,0.3032,0.1206,0.4528,0.4928,0.579,0.5626,0.1805,0.1354,0.3762,1.0,0.3862,0.4731,0.1681,0.0,0.3845,0.2101,0.1266,0.0967,0.3842,0.3244,0.1346,0.0786,0.2896,0.1933,0.3936,0.6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0313,0.0639,0.0,0.2025,0.139,0.1097,0.0959,0.2015,0.1859,0.3075,0.1897,0.058,0.204,0.3862,1.0,0.0868,0.0606,0.0847,0.1294,0.0,0.0,0.0414,0.1498,0.1388,0.1383,0.2782,0.2437,0.109,0.1379,0.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1195,0.0839,0.0913,0.1701,0.365,0.0678,0.4642,0.2645,0.6506,0.3351,0.0,0.1046,0.2757,0.4731,0.0868,1.0,0.2387,0.0556,0.1897,0.3777,0.2535,0.0747,0.4625,0.1822,0.0,0.0,0.2525,0.2781,0.3242,0.5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.04,0.0586,0.0132,0.2079,0.051,0.0739,0.1126,0.2626,0.2981,0.234,0.0,0.1328,0.088,0.1681,0.0606,0.2387,1.0,0.0,0.1187,0.1201,0.0419,0.0948,0.1373,0.2132,0.0845,0.0,0.0823,0.0,0.1738,0.1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0498,0.0546,0.0329,0.1383,0.0742,0.1377,0.064,0.043,0.062,0.0,0.1499,0.1546,0.1025,0.0,0.0847,0.0556,0.0,1.0,0.1568,0.0965,0.1171,0.0353,0.094,0.16,0.0394,0.0888,0.0876,0.0413,0.0392,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0871,0.3055,0.0288,0.1416,0.1621,0.1692,0.2314,0.2041,0.256,0.1987,0.2431,0.2216,0.1989,0.3845,0.1294,0.1897,0.1187,0.1568,1.0,0.2227,0.2369,0.1808,0.2631,0.1846,0.1595,0.0557,0.3106,0.1588,0.3055,0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.2089,0.1093,0.0958,0.1108,0.3026,0.1765,0.3839,0.1213,0.2961,0.0974,0.1922,0.1982,0.1716,0.2101,0.0,0.3777,0.1201,0.0965,0.2227,1.0,0.1517,0.0707,0.3834,0.0,0.1218,0.1179,0.307,0.3651,0.2446,0.3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0588,0.0,0.0369,0.0,0.1753,0.0357,0.247,0.0,0.1143,0.0428,0.0389,0.0401,0.059,0.1266,0.0,0.2535,0.0419,0.1171,0.2369,0.1517,1.0,0.0286,0.1733,0.1153,0.0,0.0,0.0631,0.2196,0.0883,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0544,0.17,0.0121,0.1672,0.0892,0.0969,0.1069,0.1576,0.1617,0.1652,0.1099,0.17,0.1521,0.0967,0.0414,0.0747,0.0948,0.0353,0.1808,0.0707,0.0286,1.0,0.113,0.0869,0.0505,0.0306,0.1204,0.0474,0.1312,0.1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1137,0.2129,0.0793,0.2072,0.3557,0.227,0.4089,0.3892,0.4736,0.2721,0.1198,0.3243,0.2846,0.3842,0.1498,0.4625,0.1373,0.094,0.2631,0.3834,0.1733,0.113,1.0,0.148,0.1228,0.0521,0.3964,0.3162,0.4316,0.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.068,0.1342,0.0202,0.2721,0.1168,0.2303,0.2241,0.4231,0.3903,0.4118,0.0266,0.1217,0.2697,0.3244,0.1388,0.1822,0.2132,0.16,0.1846,0.0,0.1153,0.0869,0.148,1.0,0.0,0.0848,0.1885,0.1907,0.3112,0.3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0385,0.0446,0.0134,0.0791,0.0388,0.126,0.1588,0.0878,0.0324,0.0243,0.1959,0.1111,0.1339,0.1346,0.1383,0.0,0.0845,0.0394,0.1595,0.1218,0.0,0.0505,0.1228,0.0,1.0,0.2388,0.2414,0.2111,0.032,0.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0514,0.0473,0.0,0.1288,0.1029,0.0764,0.0954,0.0582,0.0924,0.1417,0.1065,0.134,0.1621,0.0786,0.2782,0.0,0.0,0.0888,0.0557,0.1179,0.0,0.0306,0.0521,0.0848,0.2388,1.0,0.0973,0.1299,0.0723,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1027,0.1859,0.0432,0.2765,0.2481,0.2303,0.3744,0.3517,0.3966,0.2791,0.1744,0.2585,0.3189,0.2896,0.2437,0.2525,0.0823,0.0876,0.3106,0.307,0.0631,0.1204,0.3964,0.1885,0.2414,0.0973,1.0,0.263,0.4568,0.4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1118,0.0468,0.051,0.0742,0.2037,0.1891,0.2503,0.0576,0.1702,0.0701,0.0823,0.0849,0.1978,0.1933,0.109,0.2781,0.0,0.0413,0.1588,0.3651,0.2196,0.0474,0.3162,0.1907,0.2111,0.1299,0.263,1.0,0.2146,0.2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0949,0.2443,0.0208,0.3152,0.2319,0.1794,0.3541,0.5535,0.4844,0.4113,0.0781,0.224,0.3045,0.3936,0.1379,0.3242,0.1738,0.0392,0.3055,0.2446,0.0883,0.1312,0.4316,0.3112,0.032,0.0723,0.4568,0.2146,1.0,0.5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1344,0.4186,0.0509,0.4405,0.4096,0.2632,0.5705,0.6706,0.737,0.5851,0.1452,0.2955,0.4233,0.6126,0.1873,0.5408,0.1717,0.064,0.2729,0.3508,0.1382,0.1773,0.519,0.3933,0.0522,0.071,0.4741,0.2195,0.5597,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
