0.7789,0.7246,0.8137,0.9283,0.9249,0.9059,0.9632,0.9912,0.9848,0.5519,0.9364,0.8711,0.8915,0.9889,0.9064,0.9937,0.9957,0.9579,0.9098,0.9252,0.9889,0.8994,0.9912,0.8671,0.9898,0.9889,0.9651,0.9246,0.8808,0.9889,0.8949,0.9341,0.8828,0.9889,0.8982,0.9934,0.9289,0.9868,0.9912,0.9579,0.983,0.9912,0.9787,0.9868,0.9912,0.9937,0.959,0.8707,0.9848,0.9912,0.959,1.0,0.9889,0.9916,0.9868,0.9912,0.9246,0.9154,0.9979,0.828,0.9193,0.9568,0.9579,0.96,0.8822,0.9868,0.9063,0.7965,0.9889,0.9892,0.9583,0.9288,0.9787,0.8279,0.9064,0.959,0.9916,0.9848,0.9868,0.892,0.9934,0.9912,0.9873,0.959,0.9632,0.9912,0.9152,0.9326,0.8774,0.8865,0.9934,0.9868,0.9157,0.9912,0.9143,0.959,0.9156,0.9062,0.9603,0.3957,0.9331,0.9912,0.9256,0.9937,0.9937,0.9256,0.9937,0.9252,0.9912,0.9256,0.9498,0.9331,0.9912,0.3962,0.9579,0.3483,0.8197,0.5315,0.9937,0.959,0.9349,0.9912,0.9937,0.9603,0.9603,0.959,0.9256,0.4545,0.9252,0.9912,0.9937,0.8815,0.8197,0.9957,0.959,0.9957,0.9912,0.8815,0.8996,0.9937,0.9937,0.9498,0.9937,0.9937,0.9937,0.9603,0.9937,0.8024,0.9937,0.9256,0.9292,0.9579,0.9937,0.9787,0.9937,0.9912,0.9912,0.9912,0.9937,0.9603,0.9937,0.9603,0.9937,0.9368,0.9579,0.9603,0.9937,0.9256,0.9603,0.9256,0.9889,0.9937,0.9603,0.9937,0.8041,0.9937,0.9937,0.9912,0.9256,0.9256,0.9912,0.4976,0.9912,0.9937,0.9912,0.9331,0.9937,0.9603,0.9632,0.9912,0.9957,0.9937,0.9937,0.9912,0.9912,0.8965,0.8697,0.9937,0.9256,0.9937,0.9937,0.9937,0.9937,0.9937,0.9937,0.9957,0.9331,0.9937,0.5732,0.9937,0.9937,0.9957,0.8773,
0.7284,0.7154,0.7856,0.9269,0.9512,0.9082,0.9612,0.9934,0.987,0.4941,0.9128,0.8217,0.8872,0.991,0.909,0.9957,0.9932,0.9602,0.9123,0.9275,0.991,0.8572,0.9889,0.8357,0.988,0.991,0.9592,0.927,0.8837,0.991,0.8735,0.9366,0.8385,0.991,0.8685,0.991,0.909,0.9889,0.9978,0.9602,0.9853,0.9932,0.9602,0.9889,0.9932,0.9957,0.9612,0.8875,0.987,0.9932,0.9612,0.9889,1.0,0.9896,0.9889,0.9932,0.9508,0.9218,0.987,0.7781,0.9183,0.9634,0.9602,0.9583,0.8848,0.9889,0.888,0.7608,0.991,0.987,0.9569,0.9084,0.9602,0.7864,0.9242,0.9612,0.9896,0.987,0.9889,0.8948,0.991,0.9932,0.9853,0.9612,0.9612,0.9932,0.9178,0.9084,0.8276,0.8855,0.991,0.9889,0.8927,0.9889,0.8714,0.9612,0.8797,0.9087,0.9624,0.311,0.908,0.9932,0.9278,0.9957,0.9957,0.9278,0.9957,0.9275,0.9932,0.9278,0.9278,0.908,0.9932,0.335,0.9602,0.2852,0.7805,0.4615,0.9957,0.9612,0.9373,0.9932,0.9957,0.9796,0.9624,0.9612,0.9278,0.3802,0.909,0.9932,0.9957,0.884,0.7805,0.9932,0.9612,0.9932,0.9932,0.884,0.8655,0.9957,0.9957,0.9278,0.9957,0.9957,0.9957,0.9624,0.9957,0.7674,0.9957,0.9278,0.9275,0.9644,0.9957,0.9602,0.9957,0.9978,0.9932,0.9978,0.9957,0.9624,0.9957,0.9624,0.9957,0.9081,0.9602,0.9624,0.9957,0.9278,0.9624,0.9278,0.991,0.9957,0.9624,0.9957,0.8031,0.9957,0.9957,0.9932,0.9278,0.9278,0.9932,0.4401,0.9889,0.9957,0.9932,0.908,0.9957,0.9796,0.9612,0.9932,0.9932,0.9957,0.9957,0.9978,0.9932,0.8658,0.8724,0.9957,0.9278,0.9957,0.9957,0.9957,0.9957,0.9957,0.9957,0.9932,0.908,0.9957,0.5181,0.9957,0.9957,0.9932,0.8442,
0.7623,0.7176,0.8123,0.9465,0.9206,0.9279,0.955,0.9916,0.9809,0.4899,0.9274,0.8461,0.8863,0.9853,0.9018,0.9904,0.9922,0.9537,0.9053,0.9211,0.9853,0.8802,0.9873,0.8619,0.9896,0.9853,0.9566,0.9432,0.8753,0.9853,0.8893,0.9334,0.8476,0.9853,0.8931,0.994,0.9238,0.983,0.9922,0.9537,0.9789,0.9877,0.9578,0.983,0.9922,0.9904,0.955,0.8657,0.9809,0.9877,0.9591,0.9916,0.9896,1.0,0.9873,0.9877,0.9202,0.9106,0.9894,0.8103,0.9143,0.9727,0.9578,0.9515,0.8775,0.983,0.9007,0.791,0.9853,0.9851,0.9536,0.9016,0.97,0.7826,0.9164,0.955,0.9916,0.9851,0.983,0.887,0.9896,0.9922,0.9831,0.955,0.955,0.9877,0.9105,0.9277,0.8491,0.8816,0.9896,0.983,0.8854,0.9873,0.8845,0.955,0.8995,0.9016,0.9564,0.3599,0.9285,0.9922,0.9216,0.9904,0.9904,0.9216,0.9904,0.9211,0.9877,0.9216,0.9453,0.9285,0.9877,0.3914,0.9537,0.2808,0.8147,0.4693,0.9904,0.955,0.9306,0.9877,0.9904,0.9731,0.9564,0.955,0.9216,0.4327,0.9164,0.9877,0.9904,0.877,0.8147,0.9922,0.9591,0.9877,0.9877,0.877,0.8804,0.9904,0.9904,0.9453,0.9904,0.9904,0.9904,0.9564,0.9904,0.8136,0.9904,0.9216,0.925,0.9537,0.9904,0.97,0.9904,0.9877,0.9877,0.9877,0.9904,0.9564,0.9904,0.9564,0.9904,0.9282,0.9537,0.9731,0.9904,0.9216,0.9564,0.9216,0.9853,0.9904,0.9564,0.9904,0.7998,0.9904,0.9904,0.9877,0.9216,0.9216,0.9877,0.5006,0.9873,0.9904,0.9877,0.9285,0.9904,0.9564,0.9591,0.9877,0.9922,0.9904,0.9904,0.9922,0.9877,0.8595,0.8648,0.9904,0.9216,0.9904,0.9904,0.9904,0.9904,0.9904,0.9904,0.9922,0.9285,0.9904,0.5682,0.9904,0.9904,0.9922,0.8379,
0.7404,0.7332,0.7932,0.9477,0.9249,0.9059,0.959,0.9868,0.9848,0.4921,0.9064,0.8191,0.8844,0.9889,0.9064,0.9937,0.9912,0.9579,0.906,0.9252,0.9889,0.8546,0.9868,0.8332,0.9856,0.9889,0.9568,0.9246,0.8808,0.9889,0.8707,0.9341,0.8359,0.9889,0.866,0.9934,0.9064,0.9868,0.9912,0.9579,0.9873,0.9912,0.9579,0.9868,0.9957,0.9937,0.959,0.8914,0.9892,0.9912,0.9632,0.9868,0.9889,0.9873,1.0,0.9912,0.9285,0.9154,0.9848,0.7756,0.9156,0.9568,0.962,0.96,0.8822,0.9868,0.8887,0.7583,0.9934,0.9892,0.9543,0.906,0.9579,0.7839,0.9064,0.959,0.983,0.9935,0.9868,0.892,0.9889,0.9912,0.983,0.9632,0.959,0.9912,0.9152,0.906,0.825,0.8829,0.9889,0.9912,0.8901,0.9868,0.8722,0.9758,0.877,0.9062,0.9773,0.3088,0.9058,0.9912,0.9256,0.9937,0.9937,0.9256,0.9937,0.9252,0.9912,0.9256,0.9256,0.9058,0.9912,0.3331,0.9579,0.2834,0.7783,0.4593,0.9937,0.9758,0.9349,0.9912,0.9937,0.9603,0.9603,0.959,0.9256,0.3781,0.9102,0.9912,0.9937,0.9034,0.7783,0.9912,0.959,0.9912,0.9912,0.8815,0.8593,0.9937,0.9937,0.9256,0.9937,0.9937,0.9937,0.9603,0.9937,0.7821,0.9937,0.9498,0.9252,0.9579,0.9937,0.9579,0.9937,0.9912,0.9912,0.9912,0.9937,0.9603,0.9937,0.9603,0.9937,0.9058,0.9579,0.9603,0.9937,0.9256,0.9603,0.9256,0.9889,0.9937,0.9773,0.9937,0.8402,0.9937,0.9937,0.9912,0.9256,0.9256,0.9912,0.4463,0.9868,0.9937,0.9912,0.9058,0.9937,0.9603,0.959,0.9912,0.9912,0.9937,0.9937,0.9912,0.9912,0.8636,0.8697,0.9937,0.9498,0.9937,0.9937,0.9937,0.9937,0.9937,0.9937,0.9912,0.9058,0.9937,0.516,0.9937,0.9937,0.9912,0.842,
0.7333,0.7324,0.7946,0.9296,0.9298,0.9108,0.9636,0.9912,0.9894,0.4963,0.9118,0.8244,0.8937,0.9932,0.9118,0.9977,0.9954,0.9797,0.9111,0.93,0.9932,0.8599,0.9912,0.8383,0.9862,0.9932,0.9617,0.9296,0.8869,0.9932,0.8764,0.9393,0.8413,0.9932,0.8711,0.9932,0.9156,0.9912,0.9954,0.9626,0.9877,0.9954,0.9626,0.9912,0.9954,0.9977,0.9809,0.8764,0.9894,0.9954,0.9636,0.9912,0.9932,0.9877,0.9912,1.0,0.9296,0.9362,0.9894,0.7807,0.9212,0.9617,0.9626,0.9609,0.8875,0.9912,0.891,0.7635,0.9932,0.9894,0.9596,0.9111,0.9626,0.789,0.9118,0.9636,0.9922,0.9894,0.9912,0.8978,0.9932,0.9954,0.9877,0.9636,0.9636,0.9954,0.9361,0.915,0.8304,0.8883,0.9932,0.9957,0.8955,0.9912,0.8742,0.9636,0.8826,0.9114,0.9648,0.3133,0.9104,0.9954,0.9302,0.9977,0.9977,0.9302,0.9977,0.93,0.9954,0.9302,0.9302,0.9104,0.9954,0.3369,0.9626,0.287,0.783,0.4638,0.9977,0.9636,0.9398,0.9954,0.9977,0.9648,0.9648,0.9636,0.9302,0.3825,0.9118,0.9954,0.9977,0.8867,0.783,0.9954,0.9636,0.9954,0.9954,0.8867,0.8651,0.9977,0.9977,0.9302,0.9977,0.9977,0.9977,0.9648,0.9977,0.7703,0.9977,0.9302,0.93,0.9626,0.9977,0.9626,0.9977,0.9954,1.0,0.9954,0.9977,0.9822,0.9977,0.9648,0.9977,0.9106,0.9626,0.9648,0.9977,0.9302,0.9648,0.9302,0.9978,0.9977,0.9648,0.9977,0.8056,0.9977,0.9977,0.9954,0.9302,0.9302,0.9954,0.4423,0.9912,0.9977,0.9954,0.9104,0.9977,0.9648,0.9636,0.9954,0.9954,0.9977,0.9977,0.9954,1.0,0.8683,0.8966,0.9977,0.9302,0.9977,0.9977,0.9977,0.9977,0.9977,0.9977,0.9954,0.9104,0.9977,0.5202,0.9977,0.9977,0.9954,0.8467,
0.6585,0.6698,0.7255,0.867,0.9913,0.8466,0.8978,0.9246,0.9223,0.4559,0.8661,0.7631,0.8243,0.927,0.8461,0.9324,0.9296,0.8963,0.8667,0.8654,0.927,0.7999,0.9285,0.7772,0.9221,0.927,0.895,0.8676,0.8319,0.931,0.8112,0.8726,0.7791,0.927,0.8116,0.927,0.8461,0.9246,0.9296,0.9,0.9241,0.9296,0.8963,0.9246,0.9296,0.9324,0.8978,0.885,0.9262,0.9296,0.8978,0.9246,0.9508,0.9202,0.9285,0.9296,1.0,0.8742,0.9223,0.7227,0.8673,0.895,0.8963,0.8937,0.8232,0.9246,0.8248,0.7057,0.935,0.9223,0.9058,0.8464,0.8963,0.7307,0.8461,0.9127,0.9202,0.9223,0.9285,0.8314,0.927,0.9296,0.9241,0.9015,0.8978,0.9296,0.8543,0.8464,0.7687,0.8235,0.927,0.9285,0.8338,0.9246,0.8131,0.9127,0.8174,0.8462,0.8994,0.2813,0.8472,0.9296,0.8661,0.9324,0.9324,0.8661,0.9324,0.8654,0.9296,0.8661,0.8661,0.8472,0.9296,0.3072,0.8963,0.2596,0.7262,0.4239,0.9324,0.9127,0.8741,0.9296,0.9324,0.8994,0.8994,0.9127,0.8661,0.3473,0.8494,0.9337,0.9324,0.8423,0.7262,0.9296,0.8978,0.9296,0.9296,0.8229,0.8179,0.9324,0.9324,0.8661,0.9324,0.9324,0.9324,0.8994,0.9324,0.711,0.9324,0.8876,0.8654,0.9185,0.9324,0.8963,0.9324,0.9537,0.9296,0.9537,0.9324,0.8994,0.9324,0.8994,0.9324,0.8469,0.8963,0.8994,0.9324,0.8876,0.8994,0.8661,0.927,0.9324,0.9145,0.9324,0.7822,0.9324,0.9324,0.9296,0.8661,0.8876,0.9296,0.4043,0.9246,0.9324,0.9296,0.8472,0.9324,0.9901,0.8978,0.9296,0.9296,0.9324,0.9324,0.9296,0.9296,0.8071,0.8106,0.9324,0.8876,0.9324,0.9324,0.9324,0.9324,0.9324,0.9324,0.9296,0.8472,0.9324,0.4786,0.9324,0.9324,0.9296,0.7866,
0.6876,0.7556,0.7417,0.8534,0.8751,0.8368,0.9457,0.9154,0.9129,0.4482,0.8517,0.7529,0.8375,0.9181,0.8357,0.9239,0.9209,0.9434,0.8396,0.8558,0.9181,0.7865,0.9154,0.7673,0.9084,0.9181,0.8851,0.8541,0.8198,0.9332,0.8004,0.8757,0.7689,0.9181,0.7985,0.9181,0.8485,0.9154,0.9209,0.8866,0.9106,0.9362,0.8866,0.9154,0.9209,0.9239,0.9457,0.8121,0.9129,0.9209,0.8883,0.9154,0.9218,0.9106,0.9154,0.9362,0.8742,1.0,0.9129,0.713,0.8431,0.8851,0.8866,0.8975,0.8129,0.9154,0.8137,0.6958,0.9181,0.9129,0.8947,0.8364,0.8866,0.721,0.8357,0.8883,0.9252,0.9129,0.9154,0.8205,0.9181,0.9209,0.9106,0.8883,0.8883,0.9209,0.8954,0.8494,0.7584,0.813,0.9181,0.9454,0.8202,0.9154,0.7995,0.8883,0.8066,0.836,0.8902,0.2736,0.8379,0.9209,0.8568,0.9239,0.9239,0.8568,0.9239,0.8558,0.9209,0.8568,0.8568,0.8379,0.9209,0.2997,0.9008,0.2534,0.7171,0.4157,0.9239,0.8883,0.8642,0.9209,0.9239,0.8902,0.8902,0.8883,0.9391,0.3396,0.8357,0.9209,0.9239,0.8128,0.7171,0.9209,0.8883,0.9209,0.9209,0.8128,0.7918,0.9239,0.9239,0.8568,0.9239,0.9239,0.9239,0.8902,0.9239,0.7006,0.9239,0.8568,0.8558,0.8902,0.9239,0.8866,0.9239,0.9247,0.9362,0.9247,0.9239,0.9481,0.9239,0.8902,0.9239,0.8373,0.8866,0.8902,0.9239,0.8568,0.8902,0.8568,0.9332,0.9239,0.8902,0.9239,0.7379,0.9239,0.9239,0.9209,0.8568,0.8568,0.9209,0.3966,0.9154,0.9239,0.9209,0.8379,0.9239,0.9046,0.8883,0.9209,0.9209,0.9239,0.9239,0.9209,0.9362,0.7978,0.871,0.9239,0.8568,0.9239,0.9239,0.9239,0.9239,0.9239,0.9239,0.9209,0.8379,0.9239,0.4708,0.9239,0.9239,0.9209,0.7773,
0.7738,0.7309,0.8089,0.9259,0.9227,0.9074,0.9611,0.9935,0.9828,0.5493,0.9337,0.8681,0.8888,0.987,0.9077,0.992,0.9939,0.9557,0.9338,0.9231,0.987,0.8964,0.9892,0.8644,0.9876,0.9914,0.9628,0.9223,0.878,0.987,0.892,0.9317,0.8831,0.987,0.8956,0.9914,0.93,0.9892,0.9894,0.9557,0.9809,0.9894,0.9804,0.9848,0.9894,0.992,0.9569,0.8681,0.9828,0.9894,0.9569,0.9979,0.987,0.9894,0.9848,0.9894,0.9223,0.9129,1.0,0.8251,0.9167,0.9546,0.9557,0.9576,0.8798,0.9848,0.9034,0.7937,0.987,0.9871,0.9559,0.9263,0.9763,0.8251,0.9077,0.9569,0.9894,0.9828,0.9848,0.8894,0.9914,0.9894,0.9851,0.9569,0.9611,0.9894,0.9128,0.9301,0.8744,0.884,0.9914,0.9848,0.913,0.9892,0.9113,0.9569,0.9126,0.9188,0.9583,0.3926,0.9307,0.9894,0.9235,0.992,0.992,0.9235,0.992,0.9231,0.9894,0.9235,0.9474,0.9307,0.9894,0.3938,0.9557,0.3459,0.8172,0.5286,0.992,0.9569,0.9326,0.9894,0.992,0.9583,0.9583,0.9569,0.9235,0.4517,0.9226,0.9894,0.992,0.8792,0.8172,0.9939,0.9736,0.9939,0.9894,0.8792,0.8965,0.992,0.992,0.9474,0.992,0.992,0.992,0.9583,0.992,0.7994,0.992,0.9235,0.927,0.9557,0.992,0.9763,0.992,0.9894,0.9894,0.9894,0.992,0.9583,0.992,0.9583,0.992,0.9343,0.9557,0.9583,0.992,0.9235,0.9583,0.9235,0.987,0.992,0.9583,0.992,0.8018,0.992,0.992,0.9894,0.9235,0.9235,0.9894,0.4949,0.9892,0.992,0.9894,0.9307,0.992,0.9583,0.9611,0.9894,0.9939,0.992,0.992,0.9894,0.9894,0.894,0.8672,0.992,0.9235,0.992,0.992,0.992,0.992,0.992,0.992,0.9939,0.9307,0.992,0.5706,0.992,0.992,0.9939,0.8748,
0.8204,0.6,0.8456,0.7572,0.7235,0.708,0.7641,0.8157,0.7733,0.5551,0.9552,0.9856,0.7193,0.7781,0.7066,0.7835,0.8216,0.7507,0.7421,0.7244,0.7781,0.9847,0.7756,0.9561,0.8079,0.7781,0.7982,0.7227,0.6822,0.7781,0.8956,0.7294,0.8644,0.7781,0.9676,0.8186,0.9107,0.7756,0.7807,0.7507,0.7712,0.7807,0.8351,0.7756,0.7807,0.7835,0.7523,0.676,0.7733,0.7807,0.7523,0.828,0.7781,0.8103,0.7756,0.7807,0.7227,0.713,0.8251,1.0,0.7125,0.7492,0.7507,0.7592,0.6871,0.7756,0.8787,0.9343,0.7781,0.8129,0.7452,0.7713,0.9137,0.723,0.7066,0.7523,0.8103,0.7733,0.7756,0.6931,0.8186,0.7807,0.8103,0.7523,0.7641,0.7807,0.7134,0.9495,0.9722,0.7197,0.7781,0.7756,0.7647,0.7756,0.935,0.7523,0.8774,0.707,0.7541,0.8254,0.9575,0.7807,0.7255,0.7835,0.7835,0.7255,0.7835,0.7244,0.7807,0.7255,0.7255,0.9575,0.7807,0.8239,0.7507,0.3975,0.9828,0.6418,0.7835,0.7523,0.7313,0.7807,0.7835,0.7541,0.7541,0.7523,0.7255,0.8748,0.8532,0.7807,0.7835,0.6872,0.9828,0.8216,0.7523,0.7933,0.7807,0.6872,0.917,0.7835,0.7835,0.9448,0.7835,0.7835,0.7835,0.7541,0.7835,0.933,0.7835,0.7255,0.7244,0.7507,0.7835,0.9137,0.7835,0.7807,0.7807,0.7807,0.7835,0.7541,0.7835,0.7541,0.7835,0.9655,0.7507,0.7541,0.7835,0.7255,0.7541,0.7255,0.7781,0.7835,0.7541,0.7835,0.6535,0.7835,0.7835,0.7807,0.7255,0.7255,0.7807,0.8745,0.8157,0.7835,0.7807,0.7092,0.7835,0.7541,0.7905,0.7807,0.7807,0.7835,0.7835,0.7807,0.7807,0.767,0.6757,0.7835,0.7255,0.7835,0.7835,0.7835,0.7835,0.7835,0.7835,0.8216,0.9575,0.7835,0.9155,0.7835,0.7835,0.8216,0.7564,
0.6708,0.6532,0.7635,0.8532,0.8549,0.8497,0.8884,0.9156,0.913,0.4475,0.8481,0.7524,0.816,0.9221,0.8355,0.9243,0.9212,0.9008,0.8362,0.8558,0.9183,0.7861,0.9342,0.7669,0.912,0.9183,0.899,0.854,0.8538,0.9183,0.8291,0.9152,0.7684,0.9221,0.8103,0.9183,0.8355,0.9305,0.9212,0.9008,0.9252,0.9212,0.8867,0.9156,0.9212,0.9243,0.8884,0.7999,0.9278,0.9212,0.9453,0.9193,0.9183,0.9143,0.9156,0.9212,0.8673,0.8431,0.9167,0.7125,1.0,0.899,0.8867,0.8835,0.8126,0.9156,0.837,0.6953,0.9183,0.913,0.9418,0.8362,0.8867,0.7233,0.9114,0.9453,0.9143,0.913,0.9342,0.8984,0.9183,0.9212,0.9398,0.8884,0.9453,0.9212,0.8436,0.8362,0.7579,0.8127,0.9221,0.9156,0.8322,0.9342,0.7991,0.8884,0.8061,0.8358,0.8903,0.2725,0.8379,0.9212,0.8568,0.9243,0.9243,0.8568,0.9243,0.9367,0.9212,0.8568,0.8772,0.8379,0.9212,0.299,0.8867,0.2526,0.7168,0.4149,0.9243,0.8884,0.8641,0.9212,0.9243,0.8903,0.8903,0.8884,0.8568,0.3386,0.8355,0.9212,0.9243,0.8864,0.7168,0.9212,0.8884,0.9212,0.9212,0.8864,0.7912,0.9243,0.9243,0.8568,0.9243,0.9243,0.9243,0.8903,0.9243,0.7,0.9243,0.8568,0.8592,0.9465,0.9243,0.8867,0.9243,0.9212,0.9212,0.9212,0.9243,0.8903,0.9243,0.8903,0.9243,0.8372,0.9008,0.8903,0.9243,0.8568,0.8903,0.8568,0.9183,0.9243,0.8903,0.9243,0.7376,0.9243,0.9243,0.9212,0.8568,0.9384,0.925,0.3958,0.9156,0.9243,0.9212,0.861,0.9243,0.8903,0.8884,0.9212,0.925,0.9243,0.9243,0.9212,0.9212,0.7976,0.8465,0.9243,0.8568,0.9243,0.9243,0.9243,0.9243,0.9243,0.9243,0.9212,0.8379,0.9243,0.4702,0.9243,0.9243,0.9212,0.7771,
0.69,0.6757,0.7847,0.8945,0.8954,0.9774,0.9293,0.9609,0.9546,0.4735,0.8766,0.7911,0.8545,0.9592,0.8766,0.9645,0.9617,0.9279,0.8803,0.896,0.9592,0.8259,0.9568,0.8054,0.9546,0.9592,0.9266,0.983,0.8501,0.9592,0.841,0.9186,0.8202,0.9592,0.8376,0.9592,0.8766,0.9609,0.966,0.9279,0.9566,0.9617,0.9279,0.9568,0.9617,0.9645,0.9293,0.841,0.9587,0.9617,0.9451,0.9568,0.9634,0.9727,0.9568,0.9617,0.895,0.8851,0.9546,0.7492,0.899,1.0,0.9435,0.9408,0.853,0.9568,0.8781,0.7319,0.9592,0.9546,0.9234,0.8767,0.9279,0.7574,0.8907,0.9293,0.9566,0.9546,0.9568,0.8752,0.9592,0.9786,0.9526,0.9293,0.9451,0.9617,0.8851,0.8767,0.7969,0.8736,0.9592,0.9568,0.8743,0.9609,0.8395,0.9293,0.8998,0.8802,0.9308,0.2938,0.8772,0.9786,0.8967,0.9645,0.9645,0.8967,0.9645,0.9184,0.966,0.8967,0.8967,0.8772,0.9617,0.3189,0.9279,0.2706,0.7525,0.4408,0.9645,0.9293,0.9201,0.9617,0.9645,0.9467,0.9308,0.9293,0.8967,0.3617,0.8766,0.9617,0.9645,0.8526,0.7525,0.9617,0.9451,0.9617,0.9617,0.8526,0.8296,0.9645,0.9645,0.8967,0.9645,0.9645,0.9645,0.9308,0.9645,0.7376,0.9645,0.8967,0.896,0.9279,0.9645,0.9279,0.9645,0.9617,0.9617,0.9617,0.9645,0.9308,0.9645,0.9308,0.9645,0.877,0.9357,0.9945,0.9645,0.8967,0.9467,0.8967,0.9592,0.9645,0.9308,0.9645,0.7743,0.9645,0.9645,0.9617,0.8967,0.8967,0.9617,0.4204,0.9568,0.9645,0.9617,0.8772,0.9645,0.9308,0.9293,0.9617,0.9617,0.9645,0.9645,0.966,0.9617,0.8359,0.8403,0.9645,0.8967,0.9645,0.9645,0.9645,0.9645,0.9645,0.9645,0.9617,0.8772,0.9645,0.4969,0.9645,0.9645,0.9617,0.8147,
0.6999,0.6958,0.7731,0.9106,0.8967,0.9035,0.9305,0.9579,0.9722,0.4749,0.8782,0.7927,0.8562,0.9602,0.9631,0.9653,0.9626,0.9291,0.8781,0.9877,0.977,0.8274,0.9745,0.8069,0.9519,0.977,0.9279,0.9185,0.852,0.9602,0.8558,0.909,0.8124,0.9602,0.8525,0.9602,0.8782,0.9579,0.9626,0.9921,0.9537,0.9626,0.9291,0.9579,0.9626,0.9653,0.9464,0.8623,0.9557,0.9626,0.9305,0.9579,0.9602,0.9578,0.962,0.9626,0.8963,0.8866,0.9557,0.7507,0.8867,0.9435,1.0,0.9307,0.9365,0.9579,0.8601,0.7335,0.9602,0.9763,0.9401,0.8781,0.9291,0.7589,0.8782,0.9464,0.9537,0.9598,0.9579,0.8635,0.9602,0.9669,0.9537,0.9305,0.9305,0.9626,0.8867,0.8781,0.7985,0.855,0.9602,0.9579,0.8622,0.9745,0.8411,0.9305,0.8622,0.8781,0.948,0.2955,0.8784,0.9669,0.8979,0.9653,0.9653,0.8979,0.9653,0.8973,0.9626,0.8979,0.8979,0.8784,0.9626,0.3203,0.9291,0.2719,0.7538,0.4424,0.9653,0.9305,0.9064,0.9626,0.9653,0.9319,0.9962,0.9464,0.8979,0.3633,0.8782,0.9626,0.9653,0.854,0.7538,0.9626,0.9344,0.9626,0.9626,0.854,0.8314,0.9653,0.9653,0.8979,0.9653,0.9653,0.9653,0.9319,0.9653,0.7394,0.9653,0.8979,0.8973,0.9291,0.9653,0.9291,0.9653,0.9626,0.9626,0.9626,0.9653,0.9319,0.9653,0.9319,0.9653,0.8783,0.9291,0.948,0.9653,0.8979,0.9319,0.8979,0.9602,0.9653,0.9319,0.9653,0.7756,0.9653,0.9653,0.9626,0.8979,0.8979,0.9626,0.4219,0.9745,0.9653,0.9626,0.8784,0.9653,0.9319,0.9305,0.9626,0.9626,0.9653,0.9653,0.9626,0.9626,0.8371,0.8419,0.9653,0.8979,0.9653,0.9653,0.9653,0.9653,0.9653,0.9653,0.9626,0.8784,0.9653,0.4983,0.9653,0.9653,0.9626,0.816,
0.7207,0.7037,0.8,0.8932,0.8943,0.8756,0.9478,0.9559,0.9536,0.526,0.8787,0.8077,0.8726,0.9583,0.8753,0.9638,0.9609,0.9268,0.8895,0.8949,0.9583,0.8372,0.9559,0.804,0.9495,0.9583,0.9293,0.8937,0.8515,0.9583,0.8394,0.9062,0.8372,0.9583,0.8362,0.9583,0.8753,0.9559,0.9609,0.9268,0.9555,0.9609,0.9423,0.9559,0.9609,0.9638,0.9283,0.8587,0.9576,0.9609,0.9283,0.96,0.9583,0.9515,0.96,0.9609,0.8937,0.8975,0.9576,0.7592,0.8835,0.9408,0.9307,1.0,0.8516,0.9559,0.9381,0.7304,0.9583,0.9576,0.9221,0.8966,0.9345,0.7938,0.8753,0.9283,0.9515,0.9617,0.9559,0.8603,0.9624,0.9609,0.9515,0.9283,0.9322,0.9609,0.8837,0.8754,0.8166,0.9318,0.9583,0.96,0.9371,0.9559,0.8608,0.9322,0.8685,0.8893,0.9456,0.3203,0.8761,0.9609,0.8956,0.9638,0.9638,0.8956,0.9638,0.8986,0.9777,0.8956,0.8956,0.8761,0.9609,0.3176,0.9345,0.3289,0.7513,0.4928,0.9638,0.9283,0.9632,0.9609,0.9638,0.9299,0.9299,0.9283,0.8956,0.3755,0.8787,0.9609,0.9638,0.8512,0.7513,0.9609,0.9283,0.9651,0.9609,0.8715,0.8404,0.9638,0.9638,0.8956,0.9638,0.9638,0.9638,0.9299,0.9638,0.736,0.9638,0.8956,0.8949,0.9268,0.9638,0.9345,0.9638,0.9609,0.9609,0.9609,0.9638,0.9299,0.9638,0.9299,0.9638,0.8794,0.9423,0.9299,0.9638,0.8956,0.9929,0.8956,0.9583,0.9638,0.9299,0.9638,0.773,0.9638,0.9638,0.9609,0.8956,0.8956,0.9609,0.419,0.9559,0.9638,0.9609,0.8761,0.9638,0.9299,0.9283,0.9609,0.9609,0.9638,0.9638,0.9609,0.9609,0.8652,0.8387,0.9638,0.8956,0.9638,0.9638,0.9638,0.9638,0.9638,0.9638,0.9609,0.8761,0.9638,0.4956,0.9638,0.9638,0.9609,0.8463,
